x,y,z,laplacian,cluster_label
0,0,0,-0.0566579267862539,0
0,0,1,0.1389393039916129,0
0,0,2,-0.024158259220981,0
0,0,3,-0.0939642036332735,0
0,0,4,-0.125237660405556,0
0,0,5,0.1905974670445047,0
0,0,6,0.1022830849667137,0
0,0,7,0.0805502503236248,0
0,0,8,-0.0854316488648785,0
0,0,9,-0.2088313808997219,0
0,0,10,-0.0593878465683033,0
0,0,11,0.1971905929855917,0
0,0,12,-0.0748776058635456,0
0,0,13,0.2180061469138707,0
0,0,14,-0.0850165955780051,0
0,0,15,-0.1832062334858752,0
0,0,16,0.008443945505729,0
0,0,17,0.0035222168652384,0
0,0,18,0.1509535118712663,0
0,0,19,-0.2155644429118426,0
0,0,20,-0.0524611575265812,0
0,0,21,-0.1916897883033241,0
0,0,22,0.2112512111118065,0
0,0,23,-0.0990174625197479,0
0,0,24,-0.0626934195357447,0
0,0,25,-0.109959657736085,0
0,0,26,0.126383553553085,0
0,0,27,-0.1157951306563322,0
0,0,28,0.0975525704959412,0
0,0,29,-0.1029278800226722,0
0,0,30,0.002369339612817,0
0,0,31,-0.215237619817928,0
0,1,0,0.0885930760492019,0
0,1,1,-0.2237850717504192,0
0,1,2,0.089324342609893,0
0,1,3,0.0631930645559204,0
0,1,4,-0.0530005638226778,0
0,1,5,0.0569590548736058,0
0,1,6,-0.0142513099352434,0
0,1,7,-0.184963818633044,0
0,1,8,0.2168657779571772,0
0,1,9,-0.05369961676649,0
0,1,10,0.0059824897041007,0
0,1,11,0.1081195295790455,0
0,1,12,-0.1000927984590966,0
0,1,13,-0.0433527884251678,0
0,1,14,0.1157099791753326,0
0,1,15,0.1271007601828588,0
0,1,16,-0.0554356695110049,0
0,1,17,0.0625291085396881,0
0,1,18,0.0128026080813477,0
0,1,19,0.0131599361624328,0
0,1,20,-0.1598317316117126,0
0,1,21,0.1847583163925295,0
0,1,22,0.0073507669298178,0
0,1,23,-0.0320843094644562,0
0,1,24,-0.0064606484781715,0
0,1,25,-0.0044122315919117,0
0,1,26,0.1248288538903943,0
0,1,27,0.0940834641923926,0
0,1,28,-0.0956531263632203,0
0,1,29,0.0230134705158575,0
0,1,30,-0.0349270581699854,0
0,1,31,0.2168479977389485,0
0,2,0,-0.0548273369805225,0
0,2,1,0.2137282734488899,0
0,2,2,-0.0893359391306254,0
0,2,3,0.0432576205512502,0
0,2,4,-0.0984309750352407,0
0,2,5,-0.0763156219412752,0
0,2,6,-0.0265340164898446,0
0,2,7,0.045767849025069,0
0,2,8,0.0289369404481243,0
0,2,9,-0.0804561154204275,0
0,2,10,0.1019550081262623,0
0,2,11,-0.0563592599969013,0
0,2,12,-0.0630454777954907,0
0,2,13,0.0836520939335261,0
0,2,14,-0.0510919955817827,0
0,2,15,-0.0830409908686033,0
0,2,16,-0.041481763508165,0
0,2,17,-0.0163398806375278,0
0,2,18,0.0241845237279065,0
0,2,19,-0.0548420100964255,0
0,2,20,0.1311797490117037,0
0,2,21,-0.0419381234728919,0
0,2,22,-0.1809567501316675,0
0,2,23,-0.023934246725372,0
0,2,24,0.0925916960891111,0
0,2,25,-0.0141053484046045,0
0,2,26,-0.0067218007656137,0
0,2,27,0.0425723004249134,0
0,2,28,-0.0640187736442654,0
0,2,29,0.1205556368465949,0
0,2,30,0.030194035591873,0
0,2,31,-0.074889158609217,0
0,3,0,-0.0607056507191983,0
0,3,1,0.0239582749577573,0
0,3,2,0.0136871650934997,0
0,3,3,-0.0102250841458,0
0,3,4,0.043727446019451,0
0,3,5,0.0202043546462438,0
0,3,6,-0.1590003492149516,0
0,3,7,-0.0024260692177684,0
0,3,8,0.039406049520551,0
0,3,9,-0.065817474181631,0
0,3,10,0.1213586304323679,0
0,3,11,0.0802841735810382,0
0,3,12,-0.0041877765512525,0
0,3,13,0.0041653261200764,0
0,3,14,0.0970617894267129,0
0,3,15,-0.1351944168960164,0
0,3,16,0.1974820145012379,0
0,3,17,-0.1157688812232398,0
0,3,18,-0.0489236574935934,0
0,3,19,0.0796061206596596,0
0,3,20,0.0526032535520837,0
0,3,21,0.1064757797947557,0
0,3,22,-0.0617348812518561,0
0,3,23,0.0308778636323239,0
0,3,24,0.0850818222213478,0
0,3,25,0.1259600985584863,0
0,3,26,-0.0245181645746923,0
0,3,27,-0.0201009954200763,0
0,3,28,0.0165298254830967,0
0,3,29,0.0068175315585898,0
0,3,30,-0.0048984616363378,0
0,3,31,-0.0209153659634449,0
0,4,0,0.0265262242122794,0
0,4,1,-0.0841182914151643,0
0,4,2,0.022891829231552,0
0,4,3,-0.0700084865040291,0
0,4,4,0.0442597581055164,0
0,4,5,-0.088971900048268,0
0,4,6,0.240269296896769,0
0,4,7,-0.0503689389743862,0
0,4,8,-0.0312834179881784,0
0,4,9,0.1168132032521218,0
0,4,10,-0.1403572831505546,0
0,4,11,-0.0869980335407378,0
0,4,12,0.0736436068704076,0
0,4,13,0.0699824335295582,0
0,4,14,-0.1374844813047742,0
0,4,15,0.1192763943761039,0
0,4,16,-0.0935419182193117,0
0,4,17,0.1389031268127711,0
0,4,18,0.1822314630381913,0
0,4,19,-0.0710248225669032,0
0,4,20,-0.0667274351632605,0
0,4,21,-0.1671984674956481,0
0,4,22,0.2753368088751027,0
0,4,23,-0.0479088072971038,0
0,4,24,-0.1390642732446563,0
0,4,25,-0.0892116595100929,0
0,4,26,-0.0189665875351727,0
0,4,27,-0.1415312709807867,0
0,4,28,0.066252068185542,0
0,4,29,0.0808263973901353,0
0,4,30,-0.0091491223243052,0
0,4,31,0.0259910735715154,0
0,5,0,0.1652470283832963,0
0,5,1,0.0601095082236859,0
0,5,2,-0.0830398920470698,0
0,5,3,-0.0493276883924702,0
0,5,4,-0.1502297233274534,0
0,5,5,0.2791674067581438,0
0,5,6,-0.2154664415755636,0
0,5,7,0.0977918419789234,0
0,5,8,0.0006806093550308,0
0,5,9,-0.0516243772492752,0
0,5,10,-0.0411863522949835,0
0,5,11,-0.0137152759800236,0
0,5,12,0.1268302094954148,0
0,5,13,-0.1473372044544358,0
0,5,14,0.1740528192857036,0
0,5,15,0.0582382769237144,0
0,5,16,0.0251066376935138,0
0,5,17,0.0432335081825456,0
0,5,18,-0.1108132985398526,0
0,5,19,0.1362587935627723,0
0,5,20,-0.1227814404526543,0
0,5,21,-0.0117299275633284,0
0,5,22,0.1215342612679988,0
0,5,23,-0.0752153923392715,0
0,5,24,0.1430662957380248,0
0,5,25,-0.1036258797918543,0
0,5,26,0.2686052568071113,0
0,5,27,-0.0009716360499207,0
0,5,28,0.0542177089351798,0
0,5,29,-0.0228990299911773,0
0,5,30,-0.0923030971927678,0
0,5,31,-0.0257593925469683,0
0,6,0,-0.0344538997632484,0
0,6,1,-0.143164896074571,0
0,6,2,0.2657422041124879,0
0,6,3,0.1054031885747748,0
0,6,4,0.0969749385973495,0
0,6,5,-0.2091015448806257,0
0,6,6,0.1915669432766291,0
0,6,7,-0.0460794904335968,0
0,6,8,0.0692250529544575,0
0,6,9,-0.1486277687425117,0
0,6,10,0.0886101034875606,0
0,6,11,0.063045457571276,0
0,6,12,-0.0085244863651565,0
0,6,13,0.0814570195786585,0
0,6,14,0.0835108290939217,0
0,6,15,-0.0067959972886568,0
0,6,16,-0.1287074919838255,0
0,6,17,0.0571994654596788,0
0,6,18,-0.0907587625968817,0
0,6,19,-0.0076349219158018,0
0,6,20,0.2278853971724295,0
0,6,21,-0.0305179504251376,0
0,6,22,-0.1167733388216054,0
0,6,23,0.0378204691516703,0
0,6,24,-0.1175909466993334,0
0,6,25,0.1750839313643053,0
0,6,26,-0.2910722748235363,0
0,6,27,-0.1053308841147908,0
0,6,28,-0.018748771638547,0
0,6,29,-0.0329207852556614,0
0,6,30,-0.041754029808549,0
0,6,31,0.1555494195800393,0
0,7,0,0.0372783658578015,0
0,7,1,-0.0972903735801196,0
0,7,2,-0.1028564028818965,0
0,7,3,-0.2222660338446795,0
0,7,4,0.1471333307115918,0
0,7,5,0.1553827878308871,0
0,7,6,-0.0808690532470854,0
0,7,7,0.0533991091916219,0
0,7,8,0.019223877064975,0
0,7,9,0.0557936199437683,0
0,7,10,-0.0079448034858433,0
0,7,11,-0.1980743798541833,0
0,7,12,0.1322319075330973,0
0,7,13,-0.1098525209757235,0
0,7,14,0.1032269743561637,0
0,7,15,-0.1441689153463059,0
0,7,16,-0.0002311005268369,0
0,7,17,0.0485326684409677,0
0,7,18,-0.0353544847106344,0
0,7,19,0.0546765748940607,0
0,7,20,-0.1387099407514378,0
0,7,21,-0.0794455321389211,0
0,7,22,-0.0471393385656022,0
0,7,23,0.0744536434974045,0
0,7,24,-0.0075054547202613,0
0,7,25,-0.0646306392642224,0
0,7,26,0.3289527089101622,0
0,7,27,0.2298916631213248,0
0,7,28,-0.157619859372089,0
0,7,29,0.0975254551494519,0
0,7,30,-0.1358501422961924,0
0,7,31,0.1926976972209697,0
0,8,0,0.0829087940478374,0
0,8,1,0.0494833705176605,0
0,8,2,-0.0685448008500679,0
0,8,3,0.1665766348060486,0
0,8,4,-0.1920941836890319,0
0,8,5,0.1736844978580647,0
0,8,6,-0.2533199746212393,0
0,8,7,0.0219982425068148,0
0,8,8,0.2468872170765728,0
0,8,9,-0.0810432649442607,0
0,8,10,-0.0393960355664779,0
0,8,11,-0.0369593382150874,0
0,8,12,-0.0905550315808139,0
0,8,13,0.1637175067290261,0
0,8,14,-0.2681591603774809,0
0,8,15,0.0954109295038727,0
0,8,16,-0.0979454365108163,0
0,8,17,0.020812663516295,0
0,8,18,0.0604478624650322,0
0,8,19,-0.1045019579114323,0
0,8,20,0.0325315974433171,0
0,8,21,0.0557685514646211,0
0,8,22,0.0425668674015238,0
0,8,23,0.1591925942382113,0
0,8,24,0.1684366431503774,0
0,8,25,-0.1127851702385585,0
0,8,26,-0.2564824874227764,0
0,8,27,-0.0127468924342308,0
0,8,28,-0.0043515739083193,0
0,8,29,0.0831029609744853,0
0,8,30,-0.0437002309541751,0
0,8,31,0.083837508368566,0
0,9,0,-0.0932317230458079,0
0,9,1,0.0543652587970113,0
0,9,2,-0.0412495631141727,0
0,9,3,0.0180101421259144,0
0,9,4,-0.0641627022633199,0
0,9,5,-0.1552852457278264,0
0,9,6,0.3602939664159295,0
0,9,7,-0.0287770583821607,0
0,9,8,-0.0675414182073992,0
0,9,9,0.0371723673625155,0
0,9,10,0.003498550090234,0
0,9,11,0.1051809129893512,0
0,9,12,-0.0453764386519526,0
0,9,13,-0.2837748461248286,0
0,9,14,0.2793267202071339,0
0,9,15,0.0720653427999675,0
0,9,16,-0.0902391208166832,0
0,9,17,0.0282251712073686,0
0,9,18,0.0881846930039655,0
0,9,19,-0.1675059011676947,0
0,9,20,-0.0787407999506257,0
0,9,21,-0.0487661523448605,0
0,9,22,0.0127216345207612,0
0,9,23,-0.2281104636955333,0
0,9,24,-0.041522899107443,0
0,9,25,-0.075959440760801,0
0,9,26,0.0858103046170422,0
0,9,27,0.0119292028138102,0
0,9,28,-0.1049983834647694,0
0,9,29,-0.1172758075534374,0
0,9,30,0.1473285510543731,0
0,9,31,0.0024513100590815,0
0,10,0,0.0424674318560009,0
0,10,1,0.1040190040769715,0
0,10,2,-0.0085934790034405,0
0,10,3,-0.0057667568439041,0
0,10,4,0.0306184109098546,0
0,10,5,-0.1478013575491747,0
0,10,6,-0.0674568543247802,0
0,10,7,-0.0849914954990374,0
0,10,8,0.1334818074474282,0
0,10,9,0.0327158837657892,0
0,10,10,-0.0566030280136615,0
0,10,11,-0.0773711871775213,0
0,10,12,0.1212694932399454,0
0,10,13,0.091809510781148,0
0,10,14,0.0747165523590018,0
0,10,15,-0.0593067161368878,0
0,10,16,-0.1371911869921631,0
0,10,17,0.089732338156899,0
0,10,18,0.1056684952805973,0
0,10,19,0.064829992795838,0
0,10,20,-0.0110896448923627,0
0,10,21,0.1593603305583399,0
0,10,22,-0.0780811146641446,0
0,10,23,0.1794873765187579,0
0,10,24,-0.003102047577338,0
0,10,25,-0.076811014852572,0
0,10,26,0.06434983529002,0
0,10,27,-0.0075223130254424,0
0,10,28,0.0538328297790022,0
0,10,29,0.0874582753868169,0
0,10,30,-0.2468048471116122,0
0,10,31,-0.0339651358668726,0
0,11,0,-0.2864435604173512,0
0,11,1,0.2022057490825362,0
0,11,2,-0.2466390538818994,0
0,11,3,-0.0872902129616561,0
0,11,4,0.1062424886274802,0
0,11,5,0.0354357628593229,0
0,11,6,0.0017815667536322,0
0,11,7,-3.371945322827585e-05,0
0,11,8,0.0550839645128393,0
0,11,9,-0.1600102716648401,0
0,11,10,-0.0859598945152992,0
0,11,11,0.0947664528380098,0
0,11,12,-0.1938959215754543,0
0,11,13,0.0397145704608119,0
0,11,14,0.0173521657614426,0
0,11,15,0.021468926612822,0
0,11,16,-0.0809463024399608,0
0,11,17,0.0818837381853587,0
0,11,18,-0.0715280821541775,0
0,11,19,-0.0845959944452863,0
0,11,20,-0.0618092756285546,0
0,11,21,0.0434075307403276,0
0,11,22,0.0873128346201428,0
0,11,23,-0.1121273796321706,0
0,11,24,-0.1827499973961801,0
0,11,25,0.1942627941148749,0
0,11,26,-0.1220545153859129,0
0,11,27,0.1708879297244299,0
0,11,28,0.0070833087081751,0
0,11,29,0.0029069570066173,0
0,11,30,0.0556271041129123,0
0,11,31,0.1674902693246176,0
0,12,0,0.1028076137166331,0
0,12,1,0.0936269568942311,0
0,12,2,-0.0273484704231401,0
0,12,3,0.1349086159653367,0
0,12,4,-0.0220013322172794,0
0,12,5,0.0470850451144617,0
0,12,6,0.1043864149759608,0
0,12,7,-0.0433767081640026,0
0,12,8,-0.1362579772296612,0
0,12,9,0.1514028711033124,0
0,12,10,0.0170466072942554,0
0,12,11,0.1179302878540724,0
0,12,12,-0.0533847489931269,0
0,12,13,-0.0326852808682995,0
0,12,14,0.0036909352222174,0
0,12,15,0.1207075657799032,0
0,12,16,0.0011243185718765,0
0,12,17,0.0004933434004597,0
0,12,18,0.0112573282438197,0
0,12,19,0.0407249964006224,0
0,12,20,-0.0840217198830017,0
0,12,21,0.0043806809330513,0
0,12,22,0.0647981966722919,0
0,12,23,-0.0218056968493587,0
0,12,24,0.0007868892513738,0
0,12,25,-0.0172147440127115,0
0,12,26,-0.1424034214650631,0
0,12,27,-0.0764856520630092,0
0,12,28,-0.0456665878075588,0
0,12,29,-0.0249841705048323,0
0,12,30,0.01414703332967,0
0,12,31,-0.2184061976995766,0
0,13,0,0.0005392477242638,0
0,13,1,-0.0504622564648924,0
0,13,2,-0.0016166337420744,0
0,13,3,-0.0090894095986755,0
0,13,4,-0.0647730545814757,0
0,13,5,-0.2008167661505298,0
0,13,6,0.0724017846396396,0
0,13,7,0.1248054915061467,0
0,13,8,-0.0308291413935664,0
0,13,9,-0.0806518152861861,0
0,13,10,-0.0643819403177969,0
0,13,11,-0.1228787256254986,0
0,13,12,0.305343498377324,0
0,13,13,-0.2686525136020683,0
0,13,14,0.2256785686821598,0
0,13,15,-0.2070221752181043,0
0,13,16,0.0990801456972014,0
0,13,17,-0.118697802669319,0
