x,y,z,laplacian,cluster_label
0,0,0,-0.0757833793875806,0
0,0,1,0.0638485447290977,0
0,0,2,-0.2056283474415923,0
0,0,3,0.1102340951285942,0
0,0,4,-0.1179050299516342,0
0,0,5,0.0353239477090066,0
0,0,6,0.1137428114279734,0
0,0,7,-0.1576808807522445,0
0,0,8,-0.0758494701738556,0
0,0,9,0.0045563730559459,0
0,0,10,-0.0362906868824688,0
0,0,11,0.2071482164827527,0
0,0,12,-0.1460692555393383,0
0,0,13,-0.0528220226458115,0
0,0,14,0.0740366494104469,0
0,0,15,0.0146643703166535,0
0,0,16,0.1322197507096421,0
0,0,17,0.1236560661110097,0
0,0,18,-0.0995033746344198,0
0,0,19,-0.0021390008281525,0
0,0,20,0.0310454286030803,0
0,0,21,-0.1470925367470152,0
0,0,22,0.1879849420513619,0
0,0,23,-0.2914542213051803,0
0,0,24,0.1276954174035853,0
0,0,25,0.0448782173686619,0
0,0,26,-0.0203481992859326,0
0,0,27,0.1912587644402188,0
0,0,28,-0.0388999294940997,0
0,0,29,0.0356877831085296,0
0,0,30,0.1866021717485411,0
0,0,31,-0.0384366399623745,0
0,1,0,0.2046514994125046,0
0,1,1,0.0445529741190924,0
0,1,2,-0.078291876624789,0
0,1,3,0.1113330065848619,0
0,1,4,-0.0467297744712624,0
0,1,5,-0.0504109059747155,0
0,1,6,0.0790421084035699,0
0,1,7,-0.0218949835601545,0
0,1,8,-0.0580018580320513,0
0,1,9,0.0644113886529751,0
0,1,10,0.0355234262866244,0
0,1,11,-0.1217049365635796,0
0,1,12,0.1127510256316413,0
0,1,13,-0.1224215450549759,0
0,1,14,0.0266382620564562,0
0,1,15,-0.0895990493039529,0
0,1,16,-0.0340700181249697,0
0,1,17,-0.1209442273668097,0
0,1,18,-0.0225187247847415,0
0,1,19,0.3397907430426341,0
0,1,20,-0.102628419986509,0
0,1,21,-0.0088227931169699,0
0,1,22,0.0882967833179919,0
0,1,23,0.0005486541137131,0
0,1,24,0.0614339429085575,0
0,1,25,0.0497153843703708,0
0,1,26,-0.0518590767254873,0
0,1,27,-0.2062981179831764,0
0,1,28,-0.0793542214042712,0
0,1,29,0.1044970601979484,0
0,1,30,-0.0733431446534282,0
0,1,31,-0.2467881922784669,0
0,2,0,-0.090543618247993,0
0,2,1,-0.0808850072409099,0
0,2,2,0.1612091920893219,0
0,2,3,-0.0050104832069621,0
0,2,4,-0.1132780933388666,0
0,2,5,-0.0600112072440728,0
0,2,6,-0.0086686890788909,0
0,2,7,-0.0306700963791002,0
0,2,8,0.2438446141478563,0
0,2,9,-0.0764333017703249,0
0,2,10,-0.0068794974149213,0
0,2,11,0.1571167643765636,0
0,2,12,-0.0248986361305614,0
0,2,13,-0.024630284296085,0
0,2,14,0.1122134734191246,0
0,2,15,-0.0358553791761835,0
0,2,16,-0.0077271350093406,0
0,2,17,0.0210537700889092,0
0,2,18,0.1434523152727045,0
0,2,19,-0.105188484360094,0
0,2,20,-0.1996251001369255,0
0,2,21,0.1801847578968627,0
0,2,22,-0.2870071134146927,0
0,2,23,0.0288267933805299,0
0,2,24,-0.0145633125231572,0
