x,y,z,entropy,laplacian
0,0,0,0.2691805047961809,0.33913105269773625
0,0,1,0.40324823480906946,-0.1903004444131855
0,0,2,0.3877768034209873,-0.020097301298234616
0,0,3,0.36523920136827015,0.015547035783270768
0,0,4,0.3638489833187659,0.0493026125335414
0,0,5,0.370804936526988,-0.01941322210601526
0,0,6,0.36570028931382736,0.019250998546876286
0,0,7,0.3711428997705427,0.001905900455345666
0,0,8,0.36346641583392325,0.05320790475552606
0,0,9,0.38425943766970616,-0.053254503952710586
0,0,10,0.35194894951745903,0.12176096640654532
0,0,11,0.39135850666395977,-0.06350127026898189
0,0,12,0.40959949836134724,-0.14240939569846356
0,0,13,0.34187622898382936,0.19115526452670895
0,0,14,0.39497746247366383,-0.0974805020360412
0,0,15,0.39654995533280857,-0.07253688002538183
0,0,16,0.36354484767681544,0.039811016169679414
0,0,17,0.34548203793919346,0.09730882629537652
0,0,18,0.36656642090841735,0.031165975596957995
0,0,19,0.38029528721520023,-0.024044697263534198
0,0,20,0.38402511950237217,-0.05869013808270784
0,0,21,0.34242192879746836,0.10866117240103002
0,0,22,0.3567909086195678,0.044446760109230876
0,0,23,0.3777292179741425,-0.041987834167960036
0,0,24,0.3613148975141913,0.09117937031477052
0,0,25,0.3909718884802521,-0.07356957366651451
0,0,26,0.34119293668994904,0.16027568582753582
0,0,27,0.36487404455248207,0.025071942244621948
0,0,28,0.37205127630546014,0.015361099457961158
0,0,29,0.38546977007872363,-0.062247893359892004
0,0,30,0.34207530662435126,0.15387800884790437
0,0,31,0.392760978381806,-0.07153997371720089
0,1,0,0.37217696563906755,-0.07924443048898211
0,1,1,0.37907988739668763,0.0037845848584727726
0,1,2,0.39038307066263706,-0.06953343993017636
0,1,3,0.35919986389808134,0.07238971939747119
0,1,4,0.3686877246333556,0.004550408778673853
0,1,5,0.3753498127886147,-0.032425937497480906
0,1,6,0.37185101706944906,0.014786596777252026
0,1,7,0.3732843203630955,0.016591835541465372
0,1,8,0.37747095790292323,-0.007838031394383549
0,1,9,0.38463827203530343,-0.024291815627977664
0,1,10,0.36949309245696943,0.0032757602121822327
0,1,11,0.3739572308965446,0.0462629175816216
0,1,12,0.3788340525815678,0.006221574020616849
0,1,13,0.38662142332273775,-0.10790136448087351
0,1,14,0.3694610531180338,0.06826102807565126
0,1,15,0.3777340493798618,-0.010377222042851075
0,1,16,0.37518195246269526,0.008457225090868103
0,1,17,0.37038838741431374,0.021027848936428173
0,1,18,0.39131843532779087,-0.10794226403104679
0,1,19,0.37973776172626383,0.007445632662443025
0,1,20,0.3779663816179323,-0.00474526878823367
0,1,21,0.361763136717502,0.04682940089032184
0,1,22,0.38104826086568766,-0.04661299889085413
0,1,23,0.38145517826032616,-0.01182919614372735
0,1,24,0.3845844370094537,-0.01438978457799811
0,1,25,0.39511918812599645,-0.07114786091815883
0,1,26,0.3796284793857637,-0.004447159724598748
0,1,27,0.38358158198346165,-0.040452879912130424
0,1,28,0.3779365665595529,-0.010836944440111962
0,1,29,0.38279632011711734,-0.030217247080660536
0,1,30,0.37096435867583644,0.04969726818816045
0,1,31,0.40280270452761,-0.10334487669501047
0,2,0,0.37289321982447915,0.0018548936911930713
0,2,1,0.36480764066887206,0.06638181587386383
0,2,2,0.3791932803707739,-0.02579907772028278
0,2,3,0.37255624324760295,0.0061211353753583
0,2,4,0.3788312014292657,-0.06598942885189296
0,2,5,0.36098757836090234,0.0845608840171157
0,2,6,0.3773318572245365,-0.014199172830389406
0,2,7,0.3940005637427765,-0.0841557418698069
0,2,8,0.37133231254719257,0.04453674817643649
0,2,9,0.385552733705832,-0.07688221350875746
0,2,10,0.3720611842774209,0.04353395219562328
0,2,11,0.3950270714154995,-0.14341915349702883
0,2,12,0.3583071267748673,0.1196173441867574
0,2,13,0.35712435273537,0.07979622690868426
0,2,14,0.3791545925268709,-0.046751053988936864
0,2,15,0.3654952404724804,0.08698466608921929
0,2,16,0.3957948534028022,-0.10406216543918045
0,2,17,0.3834090499925283,-0.027789169136780423
0,2,18,0.3629916617584732,0.09287654694876157
0,2,19,0.37955507669011096,-0.010361485481087618
0,2,20,0.3822174801201245,-0.02904352846426317
0,2,21,0.3770292663347824,0.00784747857000112
0,2,22,0.38137502098167064,-0.01706020929730756
0,2,23,0.3720280728051699,0.06225662103859131
0,2,24,0.38959340834212014,-0.06080459579599351
0,2,25,0.3806080586543978,0.04095856269964249
0,2,26,0.39389140795167377,-0.06368906517264628
0,2,27,0.3742762511768561,0.002696719194385633
0,2,28,0.3623046746839603,0.07229361006595614
0,2,29,0.37661514354916364,0.003776290927952619
0,2,30,0.39243111245093304,-0.09224908789685915
0,2,31,0.3754053546449429,0.03650269941331663
0,3,0,0.367380776304292,0.010919544020708383
0,3,1,0.38341855121027246,-0.07628034931154493
0,3,2,0.36662073950245844,0.0656582985135783
0,3,3,0.3735578335568036,-0.024047165874188092
0,3,4,0.3591249815317134,0.07704787248194345
0,3,5,0.3758354836301165,-0.026884329745760605
0,3,6,0.3789067303728373,0.0015854609446019907
0,3,7,0.38176879564269633,-0.009922087062181673
0,3,8,0.3722491153353397,0.0036158755041062474
0,3,9,0.3518095891059083,0.10605584113429023
0,3,10,0.37355347720484233,-0.030621855836929557
0,3,11,0.3554469286743906,0.1385286729314028
0,3,12,0.3894212061858983,-0.10836603765279862
0,3,13,0.36210551641778016,0.06434325030000232
0,3,14,0.38248159825013556,-0.028504545286095917
0,3,15,0.38284562673943473,-0.023415157624580907
0,3,16,0.3765397832984288,0.03088796136761829
0,3,17,0.37699283884920215,-0.0022931472510241413
0,3,18,0.3720033939056157,0.01384452116167223
0,3,19,0.386675700152759,-0.0650535708797837
0,3,20,0.36671965261746,0.06308860265675009
0,3,21,0.38949468689486166,-0.07099994659360553
0,3,22,0.3823084150187338,0.014476705124898404
0,3,23,0.38650990752854697,-0.050006222657537736
0,3,24,0.37275044930332957,0.05180502731147074
0,3,25,0.3899081355192761,-0.06684238014364041
0,3,26,0.38846166977872987,-0.04858156888329823
0,3,27,0.3603511328686311,0.06747124568813612
0,3,28,0.37870306776881335,-0.054337245543955026
0,3,29,0.3729777453007065,0.01974420970164248
0,3,30,0.36635816248429665,0.023306454625227957
0,3,31,0.3565033636097406,0.08271942693348455
