x,y,z,entropy,laplacian
0,0,0,0.282139766755687,0.20102998496468905
0,0,1,0.3301389216974605,0.11444110373428762
0,0,2,0.39550491623068906,-0.18147782340454643
0,0,3,0.3425162321111779,0.03742342897836215
0,0,4,0.32747747817505224,0.17461420583361087
0,0,5,0.35649974828505854,0.08539150303297571
0,0,6,0.3770301964260979,0.0024090217261305558
0,0,7,0.3921279254100624,-0.11126184166407183
0,0,8,0.33658756685792945,0.12867523802737368
0,0,9,0.30822381752175243,0.14846924607184353
0,0,10,0.3102382879934331,0.18992606910467869
0,0,11,0.393057347677713,-0.09514277184464848
0,0,12,0.39607522750823054,-0.11649740589999591
0,0,13,0.3809004107938354,0.004195944325310563
0,0,14,0.371789162674402,-0.006089814568714491
0,0,15,0.3701376302557082,-0.0064707826565260085
0,0,16,0.3607606838486401,0.03637492129643616
0,0,17,0.3728238359604922,-0.02596167251941295
0,0,18,0.37333049019618014,0.049356606389500346
0,0,19,0.42564585134610233,-0.20728722427751478
0,0,20,0.37866052550709267,0.054968636686272054
0,0,21,0.3631692536414239,0.07545731469227568
0,0,22,0.36905845066060367,0.019611585300493894
0,0,23,0.3910813258811064,-0.023771409328952497
0,0,24,0.38443137895063695,-0.010006095391317915
0,0,25,0.3273938307341537,0.22160046890038054
0,0,26,0.38547055051377244,-0.05314898888878372
0,0,27,0.42526843356470506,-0.16717885477849515
0,0,28,0.3838960885337495,-0.017473780183624665
0,0,29,0.36544580809391536,-0.09638976284990486
0,0,30,0.2760961204038697,0.33910583484882184
0,0,31,0.3654982932885402,-0.13690888692798242
0,1,0,0.35028806233998966,0.012519710320846755
0,1,1,0.3812301377622981,-0.14058163711656047
0,1,2,0.363780391499264,0.03650105661020708
0,1,3,0.34669873342402646,0.1372061248609584
0,1,4,0.375036779257523,-0.07298168283005024
0,1,5,0.3768643254989328,0.003966900832593767
0,1,6,0.4084148004770063,-0.14225363827787785
0,1,7,0.37383285499274715,0.12897431486284705
0,1,8,0.40046207370913534,-0.14008121045650257
0,1,9,0.40220162020303885,-0.18405236689171778
0,1,10,0.37784136857276207,-0.09837504678119391
0,1,11,0.35180637579041185,0.15878221844195206
0,1,12,0.38667991706889115,0.013763853301784756
0,1,13,0.41510134747931066,-0.1884289777929471
0,1,14,0.37151098968672175,0.03728038127983524
0,1,15,0.3788133686674016,-0.02396227298928877
0,1,16,0.3640642161117954,0.02263033643083978
0,1,17,0.36309184641453746,0.06648012721525975
0,1,18,0.36420579643522116,0.06731267885502512
0,1,19,0.38098969516108877,0.06420781363383976
0,1,20,0.42098518687870307,-0.23597084091953224
0,1,21,0.38790341764745107,-0.06152047973626873
0,1,22,0.3568262923800642,0.1354831692664571
0,1,23,0.3794246499433593,0.03613359489620649
0,1,24,0.42849044646976686,-0.2149411655752158
0,1,25,0.39681188178902116,-0.14488403384012716
0,1,26,0.368675244736884,0.10509944948151295
0,1,27,0.4160811312103389,-0.1707653731171248
0,1,28,0.3612751356757794,0.09691634888259348
0,1,29,0.33237976942570313,0.1526506051156482
0,1,30,0.34540697800839243,-0.01796120692670744
0,1,31,0.3712964756613665,0.022770267857604276
0,2,0,0.3845272547645921,-0.051772446990775434
0,2,1,0.3572800501401837,0.0805014202124088
0,2,2,0.36206154193739143,0.07129064325649681
0,2,3,0.4081837339133334,-0.26027844202275663
0,2,4,0.3754797954739313,0.02958021728171567
0,2,5,0.37758280720585125,0.04544660608875328
0,2,6,0.3897131841948009,-0.0123536613740729
0,2,7,0.4016393359360211,-0.0994522959776738
0,2,8,0.37590670920851793,0.030299502362477915
0,2,9,0.36751367815825575,0.03756204637509364
0,2,10,0.3379734569166845,0.19395824130870376
0,2,11,0.3870982269246751,-0.12388260351201641
0,2,12,0.408076296768175,-0.10436614310202907
0,2,13,0.37114888402773516,0.037329185276480326
0,2,14,0.3439752526751063,0.16382535198371673
0,2,15,0.38049918954268935,-0.08113835985173812
0,2,16,0.3633261439388845,0.08335069278764351
0,2,17,0.4025469153561028,-0.11147600226596222
0,2,18,0.36556752106828033,0.1139369728173214
0,2,19,0.3991637389462047,-0.16096152324111723
0,2,20,0.3571575855821939,0.13002710903104964
0,2,21,0.36622898947904614,0.0647360175914824
0,2,22,0.39455952848375786,-0.08278251418253957
0,2,23,0.40455624790320627,-0.12202358768804178
0,2,24,0.37498543303796017,0.08378153561304247
0,2,25,0.3698807970232862,0.06878978582782103
0,2,26,0.37028518317804615,0.03543615323341309
0,2,27,0.3706107639336944,0.10859605002895356
0,2,28,0.3805961787644722,-0.03978320790944445
0,2,29,0.3683011513794327,-0.013136353765813125
0,2,30,0.34948250305523815,0.11611431638057379
0,2,31,0.38949630810855596,-0.1152261653832467
0,3,0,0.4247645370703236,-0.19564227600816508
0,3,1,0.3647927709809978,0.06401150105525089
0,3,2,0.37383039193865464,-0.03951720013143456
0,3,3,0.3316758730160381,0.24483154786349592
0,3,4,0.3734078974790078,-0.030973910616529432
0,3,5,0.39491658421546394,-0.05056430170364501
0,3,6,0.3821519189414475,0.055244605137745095
0,3,7,0.39508321962396664,-0.06865048002130258
0,3,8,0.37352090480092404,0.03356655251646412
0,3,9,0.37285695105500694,0.03060950688865338
0,3,10,0.376367710828197,-0.029871288068751944
0,3,11,0.3533008719446866,0.18891248114551695
0,3,12,0.4145626811439517,-0.236821110275101
0,3,13,0.3435661883260316,0.1908203173671681
0,3,14,0.3785817127181802,-0.1138641583718778
0,3,15,0.3585402580631516,0.07408032669519238
0,3,16,0.3758360694170854,0.032358150645157124
0,3,17,0.424644322177262,-0.22109977307280082
0,3,18,0.38994732068069166,-0.023695467897844047
0,3,19,0.3514131994389911,0.1778950093928553
0,3,20,0.3779558760532726,-0.03533308224865994
0,3,21,0.3523596503914895,0.07004130106763351
0,3,22,0.38903942166176986,-0.13552767140980548
0,3,23,0.3788606232866624,0.045415069545136966
0,3,24,0.37347184617426266,0.015678869777931315
0,3,25,0.3929407487574908,-0.12076672558017876
0,3,26,0.38779221112209095,0.023483049191549643
0,3,27,0.4153176311740416,-0.18051107769262398
0,3,28,0.3792946315486684,0.026664261306932335
0,3,29,0.3968571142484077,-0.10027739332302987
0,3,30,0.3906969758919905,-0.12474676183428768
0,3,31,0.3585224674630801,0.06941181469869462
0,4,0,0.3886477695716369,-0.03658629287928661
0,4,1,0.33861956635514456,0.1722766853472244
0,4,2,0.3912823722159286,-0.10463143257040985
0,4,3,0.3831400441278444,-0.07170881441500443
0,4,4,0.3640527887994092,0.12719465755104986
0,4,5,0.4281163195749522,-0.21517649013426965
0,4,6,0.4180081594298566,-0.14524592116778834
0,4,7,0.3721523036549208,0.11679154587103024
0,4,8,0.3866584031318661,-0.04247652389303691
0,4,9,0.41645483822357315,-0.1598595063075039
0,4,10,0.4148573715504611,-0.11513777027067307
0,4,11,0.4004849146365541,-0.1305763227026444
0,4,12,0.3799495240033058,0.06122353118102031
0,4,13,0.37373138376982573,-0.076310232688934
0,4,14,0.3584643061555066,0.07901970377063328
0,4,15,0.35371652209513743,0.05179938849098065
0,4,16,0.3811508326947696,-0.06860723111222655
0,4,17,0.35499657698918774,0.1916135363118594
0,4,18,0.4113315756846966,-0.17284916795554928
0,4,19,0.39278336070721176,-0.052012580085371685
0,4,20,0.4003096573990208,-0.15162443051026386
0,4,21,0.33795077948506885,0.11314209679197762
0,4,22,0.3064474645441304,0.3014251657757596
0,4,23,0.3835329744263883,-0.039169510230412596
0,4,24,0.37096553395571386,-0.0407987853103442
0,4,25,0.3265421598589686,0.2914919840208008
0,4,26,0.4077413215166135,-0.18029048595751584
0,4,27,0.3979817591750492,-0.036886927293181104
0,4,28,0.3671871814694585,0.014545890645204063
0,4,29,0.36232197158339496,0.03785482191896761
0,4,30,0.357633215855606,0.09731437141845611
0,4,31,0.34620936482621334,0.05384889188655184
0,5,0,0.3917218766552576,-0.09544602661314561
0,5,1,0.33399559102526005,0.16905020281822414
0,5,2,0.36774213382899207,0.0418677565374832
0,5,3,0.37823980279917396,0.020665525518343886
0,5,4,0.37910321824700727,-0.015647094636317194
0,5,5,0.36505761155999034,0.0948539595181761
0,5,6,0.3961690579191348,-0.0417215493877412
0,5,7,0.39776819898236065,-0.13547944140209234
0,5,8,0.35538375157424346,0.145060460165104
0,5,9,0.37439743162883593,0.01805670848549723
0,5,10,0.37814380739097275,0.036739895865631755
0,5,11,0.3573287986997095,0.10119851875769781
0,5,12,0.40029815268213376,-0.19830859084646502
0,5,13,0.33965943440446367,0.18033474514779702
0,5,14,0.37763231454504653,-0.02516798634853923
0,5,15,0.3696078504108838,-0.05195942287401878
0,5,16,0.35531470504601903,0.11057701757046057
