x,y,z,entropy,laplacian
0,0,0,0.37956535340530095,-0.03988451676652027
0,0,1,0.4852234249284565,-0.3190143206794749
0,0,2,0.5055858429551179,-0.5849214629194015
0,0,3,0.34402058085712206,0.3104145052966809
0,0,4,0.45396689116174127,-0.5148034448713952
0,0,5,0.2670182431420952,0.5880869442993877
0,0,6,0.45165109655610136,-0.5220049527138171
0,0,7,0.25207441368417505,0.3631594792988979
0,0,8,0.14977902814691027,0.7616585448161969
0,0,9,0.30823184662025827,0.08111177962442673
0,0,10,0.41300884144263095,-0.27266054955225294
0,0,11,0.3708298320250263,-0.09773327393273812
0,0,12,0.31609635558462823,0.16446915597837197
0,0,13,0.3878927130994174,-0.22710023555405146
0,0,14,0.3386621069925752,0.04923917209139472
0,0,15,0.39044109302789537,-0.06709645753730964
0,0,16,0.47423563132336555,-0.4001821502633345
0,0,17,0.4067182098972621,-0.17742650347803823
0,0,18,0.23030523539144576,0.6714378717272294
0,0,19,0.45078937523585655,-0.39195577120480274
0,0,20,0.3676823510301918,-0.009075964800766778
0,0,21,0.3255861844183968,0.3002918693265302
0,0,22,0.2971960207605764,0.19893576268497792
0,0,23,0.3117659308621931,0.2339057238793787
0,0,24,0.402207676120349,-0.2304699024187784
0,0,25,0.4335479910068101,-0.3043161872299782
0,0,26,0.34095048828952124,0.31780831348598704
0,0,27,0.44118100198651133,-0.33147035810405656
0,0,28,0.4003821604083146,-0.11030978423246363
0,0,29,0.30368930335371913,0.3130672515365345
0,0,30,0.40936227390626656,-0.16921987161668084
0,0,31,0.4307034801905455,-0.14757699858001994
0,1,0,0.3162950519012399,0.19958280270733053
0,1,1,0.3661126406839482,-0.08691939480489985
0,1,2,0.25481322811487717,0.8233012989240973
0,1,3,0.4265000192276669,-0.43149183932993207
0,1,4,0.3871580419266887,0.04077558240455659
0,1,5,0.3975256607220309,-0.178199076889753
0,1,6,0.40803010659687905,-0.2019529158532931
0,1,7,0.2916173307498946,0.33925519180980146
0,1,8,0.40505079016422874,-0.4486601945381359
0,1,9,0.39417567727344405,-0.11862103109751265
0,1,10,0.3460594955599623,0.12806487292505775
0,1,11,0.34637953810424305,0.0670218852223825
0,1,12,0.37019190994059176,-0.1767481473171153
0,1,13,0.27558256218941174,0.3644248935077121
0,1,14,0.2435215234995654,0.4495556056699368
0,1,15,0.33546993574023287,0.0001388538944560036
0,1,16,0.31033848996360003,0.3837557917852181
0,1,17,0.33553030461610006,0.07221522923964674
0,1,18,0.39846107955778265,-0.12487892991529259
0,1,19,0.4783916604998366,-0.41178334946566997
0,1,20,0.32481682698629927,0.49412620657774364
0,1,21,0.4315748904848713,-0.4358410269288826
0,1,22,0.35778540316441715,0.0487690630538089
0,1,23,0.35497047988043307,-0.029344570979213502
0,1,24,0.2950564346128702,0.40568264743752636
0,1,25,0.3303657263746202,0.07720333183427974
0,1,26,0.32247094044246344,0.19498194916187073
0,1,27,0.2997703626409862,0.30804940546742143
0,1,28,0.35193098690707314,0.11331985785790066
0,1,29,0.3141102130449316,0.10076908480451752
0,1,30,0.3950552757182589,-0.17668648438519785
0,1,31,0.3429373706232865,0.18170393968789433
0,2,0,0.35878747285090223,0.05932050291170876
0,2,1,0.28820615641380276,0.30088731881173447
0,2,2,0.41072493677331023,-0.45890578218477884
0,2,3,0.3545293435959897,0.19171638003659752
0,2,4,0.36693973834899024,0.01851287719560113
0,2,5,0.33215458678316667,0.17767100947802383
0,2,6,0.35632098654721966,0.22377441956802668
0,2,7,0.35619279690019795,-0.04519846004859618
0,2,8,0.362845831211865,0.05306668660029756
0,2,9,0.40684137646304736,-0.30006546265136547
