t,a,z,R,H,rho_m,rho_eff,w_eff,rho_m_over_rho_eff
279.639819909955,0.0006446186655692231,10.0,98.04407463619623,0.010201825138557793,1.4264431245126094e-07,0.00031208906416067795,-0.9998476919358709,0.0004570628350432075
280.1400700350175,0.0006479168552105873,10.0,98.04418807564488,0.010201777932991912,1.4047701003002912e-07,0.0003120883419722121,-0.9998500049653646,0.0004501193769119931
280.6403201600801,0.0006512319047613246,10.0,98.04429979195119,0.010201731444604204,1.38342647258062e-07,0.00031208763075622054,-0.9998522828781161,0.00044328141721875836
281.1405702851426,0.0006545639005641203,10.0,98.04440981129451,0.010201685662494877,1.3624072313364392e-07,0.00031208693034592697,-0.9998545261931078,0.00043654735231183955
281.64082041020515,0.0006579129294042601,10.0,98.04451815946418,0.010201640575926648,1.3417074413714992e-07,0.00031208624057704184,-0.9998567354291878,0.0004299156024599823
282.14107053526766,0.0006612790785096283,10.0,98.04462486185939,0.010201596174324779,1.321322242310478e-07,0.0003120855612877629,-0.999858911105388,0.00042338461185396984
282.64132066033017,0.000664662435550709,10.0,98.04472994348926,0.010201552447277084,1.3012468485989633e-07,0.00031208489231877525,-0.9998610537328044,0.00041695284860819885
283.14157078539273,0.0006680630886469342,10.0,98.04483342898466,0.010201509384528944,1.2814765472080556e-07,0.0003120842335131755,-0.999863163823565,0.0004106188040268156
283.64182091045524,0.0006714811263640257,10.0,98.04493534258482,0.010201466975988878,1.262006700180338e-07,0.0003120835847165569,-0.9998652418982398,0.0004043809934208901
284.1420710355178,0.0006749166377097627,10.0,98.04503570813819,0.010201425211728241,1.2428327444977515e-07,0.00031208294577700395,-0.9998672884460879,0.0003982379560675534
284.6423211605803,0.0006783697121532131,10.0,98.04513454914846,0.010201384081961975,1.2239501832249193e-07,0.00031208231654479893,-0.9998693039252975,0.00039218825237386467
285.1425712856428,0.0006818404396250814,10.0,98.04523188877538,0.010201343577048298,1.2053545853645093e-07,0.0003120816968724172,-0.9998712887934933,0.0003862304638318065
285.6428214107054,0.0006853289105177089,10.0,98.04532774983474,0.010201303687488712,1.1870415858572394e-07,0.00031208108661452666,-0.999873243508324,0.00038036319301958793
286.1430715357679,0.0006888352156850714,10.0,98.04542215479836,0.010201264403928012,1.1690068855818857e-07,0.0003120804856279881,-0.9998751685275193,0.0003745850636029152
286.64332166083045,0.000692359446442783,10.0,98.04551512579407,0.010201225717154292,1.1512462513552662e-07,0.0003120798937718548,-0.9998770643047111,0.00036889472033622316
