x,y,z,laplacian,cluster_label
0,0,0,0.3391310526977362,0
0,0,1,-0.1903004444131855,0
0,0,2,-0.0200973012982346,0
0,0,3,0.0155470357832707,0
0,0,4,0.0493026125335414,0
0,0,5,-0.0194132221060152,0
0,0,6,0.0192509985468762,0
0,0,7,0.0019059004553456,0
0,0,8,0.053207904755526,0
0,0,9,-0.0532545039527105,0
0,0,10,0.1217609664065453,0
0,0,11,-0.0635012702689818,0
0,0,12,-0.1424093956984635,0
0,0,13,0.1911552645267089,0
0,0,14,-0.0974805020360412,0
0,0,15,-0.0725368800253818,0
0,0,16,0.0398110161696794,0
0,0,17,0.0973088262953765,0
0,0,18,0.0311659755969579,0
0,0,19,-0.0240446972635341,0
0,0,20,-0.0586901380827078,0
0,0,21,0.10866117240103,0
0,0,22,0.0444467601092308,0
0,0,23,-0.04198783416796,0
0,0,24,0.0911793703147705,0
0,0,25,-0.0735695736665145,0
0,0,26,0.1602756858275358,0
0,0,27,0.0250719422446219,0
0,0,28,0.0153610994579611,0
0,0,29,-0.062247893359892,0
0,0,30,0.1538780088479043,0
0,0,31,-0.0715399737172008,0
0,1,0,-0.0792444304889821,0
0,1,1,0.0037845848584727,0
0,1,2,-0.0695334399301763,0
0,1,3,0.0723897193974711,0
0,1,4,0.0045504087786738,0
0,1,5,-0.0324259374974809,0
0,1,6,0.014786596777252,0
0,1,7,0.0165918355414653,0
0,1,8,-0.0078380313943835,0
0,1,9,-0.0242918156279776,0
0,1,10,0.0032757602121822,0
0,1,11,0.0462629175816216,0
0,1,12,0.0062215740206168,0
0,1,13,-0.1079013644808735,0
0,1,14,0.0682610280756512,0
0,1,15,-0.010377222042851,0
0,1,16,0.0084572250908681,0
0,1,17,0.0210278489364281,0
0,1,18,-0.1079422640310467,0
0,1,19,0.007445632662443,0
0,1,20,-0.0047452687882336,0
0,1,21,0.0468294008903218,0
0,1,22,-0.0466129988908541,0
0,1,23,-0.0118291961437273,0
0,1,24,-0.0143897845779981,0
0,1,25,-0.0711478609181588,0
0,1,26,-0.0044471597245987,0
0,1,27,-0.0404528799121304,0
0,1,28,-0.0108369444401119,0
0,1,29,-0.0302172470806605,0
0,1,30,0.0496972681881604,0
0,1,31,-0.1033448766950104,0
0,2,0,0.001854893691193,0
0,2,1,0.0663818158738638,0
0,2,2,-0.0257990777202827,0
0,2,3,0.0061211353753583,0
0,2,4,-0.0659894288518929,0
0,2,5,0.0845608840171157,0
0,2,6,-0.0141991728303894,0
0,2,7,-0.0841557418698069,0
0,2,8,0.0445367481764364,0
0,2,9,-0.0768822135087574,0
0,2,10,0.0435339521956232,0
0,2,11,-0.1434191534970288,0
0,2,12,0.1196173441867574,0
0,2,13,0.0797962269086842,0
0,2,14,-0.0467510539889368,0
0,2,15,0.0869846660892192,0
0,2,16,-0.1040621654391804,0
0,2,17,-0.0277891691367804,0
0,2,18,0.0928765469487615,0
0,2,19,-0.0103614854810876,0
0,2,20,-0.0290435284642631,0
0,2,21,0.0078474785700011,0
0,2,22,-0.0170602092973075,0
0,2,23,0.0622566210385913,0
0,2,24,-0.0608045957959935,0
0,2,25,0.0409585626996424,0
0,2,26,-0.0636890651726462,0
0,2,27,0.0026967191943856,0
0,2,28,0.0722936100659561,0
0,2,29,0.0037762909279526,0
0,2,30,-0.0922490878968591,0
0,2,31,0.0365026994133166,0
0,3,0,0.0109195440207083,0
0,3,1,-0.0762803493115449,0
0,3,2,0.0656582985135783,0
0,3,3,-0.024047165874188,0
0,3,4,0.0770478724819434,0
0,3,5,-0.0268843297457606,0
0,3,6,0.0015854609446019,0
0,3,7,-0.0099220870621816,0
0,3,8,0.0036158755041062,0
0,3,9,0.1060558411342902,0
0,3,10,-0.0306218558369295,0
0,3,11,0.1385286729314028,0
0,3,12,-0.1083660376527986,0
0,3,13,0.0643432503000023,0
0,3,14,-0.0285045452860959,0
0,3,15,-0.0234151576245809,0
0,3,16,0.0308879613676182,0
0,3,17,-0.0022931472510241,0
0,3,18,0.0138445211616722,0
0,3,19,-0.0650535708797837,0
0,3,20,0.06308860265675,0
0,3,21,-0.0709999465936055,0
0,3,22,0.0144767051248984,0
0,3,23,-0.0500062226575377,0
0,3,24,0.0518050273114707,0
0,3,25,-0.0668423801436404,0
0,3,26,-0.0485815688832982,0
0,3,27,0.0674712456881361,0
0,3,28,-0.054337245543955,0
0,3,29,0.0197442097016424,0
0,3,30,0.0233064546252279,0
0,3,31,0.0827194269334845,0
0,4,0,0.0876853553509273,0
0,4,1,0.0188074586852897,0
0,4,2,-0.0248973596429795,0
0,4,3,0.0179541601740149,0
0,4,4,0.0170712071311649,0
0,4,5,0.0103056059330162,0
0,4,6,-0.0593739467893856,0
0,4,7,0.0715029060772318,0
0,4,8,-0.0524252878227007,0
0,4,9,0.0398439418090978,0
0,4,10,-0.0278957921873332,0
0,4,11,-0.0237396753944385,0
0,4,12,-0.0562248360878085,0
0,4,13,0.0485585786431226,0
0,4,14,-0.0167086819422128,0
0,4,15,0.0154461390327995,0
0,4,16,-0.0590991074850077,0
0,4,17,1.0918302628670773e-06,0
0,4,18,0.0241293382191265,0
0,4,19,0.0076106355951004,0
0,4,20,-0.0032938081865891,0
0,4,21,0.0257695745939456,0
0,4,22,-0.0631131897418801,0
0,4,23,0.0191086097917676,0
0,4,24,-0.001678488069315,0
0,4,25,0.0462368197027709,0
0,4,26,0.004501008618172,0
0,4,27,0.0643337092900457,0
0,4,28,0.0356372661033002,0
0,4,29,-0.0727176443481019,0
0,4,30,0.0837355358013487,0
0,4,31,-0.0739085672900725,0
0,5,0,-0.0216876033802164,0
0,5,1,0.0042995023811787,0
0,5,2,-0.0493395037301858,0
0,5,3,0.0493555595757364,0
0,5,4,-0.0338258283036474,0
0,5,5,-0.0150944855587054,0
0,5,6,0.0005328511139024,0
0,5,7,-0.0412563827005161,0
0,5,8,0.0457216179305994,0
0,5,9,-0.0008628155165251,0
0,5,10,-0.0684789121365641,0
0,5,11,0.0207761300421949,0
0,5,12,0.0064738376680566,0
0,5,13,-0.0560439037716964,0
0,5,14,-0.0356520245259492,0
0,5,15,-0.0135474743013297,0
0,5,16,0.0721781168358228,0
0,5,17,-0.0129096395770642,0
0,5,18,0.0071817687953561,0
0,5,19,-0.0361859113795584,0
0,5,20,0.0947273481700694,0
0,5,21,-0.0310998813837619,0
0,5,22,-0.0057032679260933,0
0,5,23,0.0042604778672825,0
0,5,24,0.0497352505562971,0
0,5,25,-0.0276286695119452,0
0,5,26,0.0412422888210068,0
0,5,27,0.0610791287621519,0
0,5,28,-0.0459632080097793,0
0,5,29,0.0585217965231299,0
0,5,30,-0.0499395564824958,0
0,5,31,-0.0237762209407674,0
0,6,0,-0.0339942601697855,0
0,6,1,-0.0064274528343755,0
0,6,2,0.0411603748028084,0
0,6,3,-0.0179307930704464,0
0,6,4,0.0327340921863383,0
0,6,5,-0.0891856517637066,0
0,6,6,0.0827293858062834,0
0,6,7,-0.0777698917444655,0
0,6,8,0.060808170562147,0
0,6,9,0.0409396771898629,0
0,6,10,0.0264248584679118,0
0,6,11,0.0248200955488573,0
0,6,12,-0.0308383442634581,0
0,6,13,0.0900884412508318,0
0,6,14,-0.0700356738490965,0
0,6,15,-0.0608537926158856,0
0,6,16,0.1601423790229021,0
0,6,17,-0.0337468698549017,0
0,6,18,0.0498685180738438,0
0,6,19,-0.0278123855161795,0
0,6,20,-0.0163953170892348,0
0,6,21,0.0072041535688376,0
0,6,22,0.0304010942046051,0
0,6,23,0.0035205182185653,0
0,6,24,0.0261829649482587,0
0,6,25,-0.011312214465363,0
0,6,26,-0.0294827451100139,0
0,6,27,-0.0657750479810563,0
0,6,28,-0.0647634151499605,0
0,6,29,-0.0236164997712791,0
0,6,30,0.0689116847794264,0
0,6,31,0.0584658124090189,0
0,7,0,-0.0830614004847447,0
0,7,1,0.0901476779168892,0
0,7,2,0.0065783312971501,0
0,7,3,0.0062715144877858,0
0,7,4,-0.0434995212026985,0
0,7,5,0.0703890117673704,0
0,7,6,0.0240587182584193,0
0,7,7,-0.0762171247792022,0
0,7,8,-0.0338166961321275,0
0,7,9,-0.1084348370891665,0
0,7,10,0.0420724293238352,0
0,7,11,-0.007729346776045,0
0,7,12,-0.012439698534076,0
0,7,13,-0.0334546390885235,0
0,7,14,0.0144400768233905,0
0,7,15,0.0132866554609372,0
0,7,16,-0.1158059686002137,0
0,7,17,0.0821447856311052,0
0,7,18,-0.0177302173403286,0
0,7,19,-0.0467337974115187,0
0,7,20,-0.0195889164655596,0
0,7,21,0.0269264043942591,0
0,7,22,-0.0495448264094882,0
0,7,23,-0.0573332712156462,0
0,7,24,0.052806385377994,0
0,7,25,-0.0444902921184033,0
0,7,26,0.0287759626655472,0
0,7,27,0.0622661387295393,0
0,7,28,0.0162192990851886,0
0,7,29,-0.0534417504618538,0
0,7,30,-0.0580019294104072,0
0,7,31,-0.0165416963666942,0
0,8,0,0.1755596563112809,0
0,8,1,-0.0148821248748722,0
0,8,2,-0.0359259057978327,0
0,8,3,-0.0234976324148912,0
0,8,4,0.0289898145607474,0
0,8,5,0.0492247636204972,0
0,8,6,-0.0341968612523808,0
0,8,7,0.0949368289742169,0
0,8,8,-0.003047865305555,0
0,8,9,0.0234085564519919,0
0,8,10,-0.1029849711296428,0
0,8,11,0.065185410787762,0
0,8,12,-0.0045234422298212,0
0,8,13,0.0557998365255474,0
0,8,14,-0.0225743026903642,0
0,8,15,0.0009802903545854,0
0,8,16,-0.0063265609544767,0
0,8,17,0.0461044506309453,0
0,8,18,-0.059047216610057,0
0,8,19,0.0141609892498071,0
0,8,20,-0.0076954713443859,0
0,8,21,0.0617791970816981,0
0,8,22,-0.0542560188995264,0
0,8,23,0.0497900724648143,0
0,8,24,0.0231119284929266,0
0,8,25,-0.079625289312595,0
0,8,26,-0.0234426779206695,0
0,8,27,0.0152162097150627,0
0,8,28,-0.0083411969389111,0
0,8,29,0.045637384344787,0
0,8,30,-0.0215069335580844,0
0,8,31,0.084981971371338,0
0,9,0,-0.0606819092662327,0
0,9,1,-0.0529064404445023,0
0,9,2,0.0347824466059887,0
0,9,3,-0.0163926567049219,0
0,9,4,-0.0092735746440983,0
0,9,5,-0.0565881544793904,0
0,9,6,0.0165842203280677,0
0,9,7,0.0424354118401364,0
0,9,8,0.0083752702969135,0
0,9,9,-0.082475281596241,0
0,9,10,0.1384956287023002,0
0,9,11,-0.0399347570059138,0
0,9,12,0.0133059266447745,0
0,9,13,0.0318883144481361,0
0,9,14,0.0253255934978076,0
0,9,15,-0.018375734644056,0
0,9,16,-0.0048291483285469,0
0,9,17,0.0642642619680433,0
0,9,18,0.0343438879567701,0
0,9,19,-0.0777221347668055,0
0,9,20,0.0660430759882071,0
0,9,21,0.0036995840886675,0
0,9,22,0.0628891884625946,0
0,9,23,0.0242001792815158,0
0,9,24,-0.0133783152054882,0
0,9,25,0.0688996225150355,0
0,9,26,-0.0450930512379361,0
0,9,27,0.0297771442770131,0
0,9,28,0.0251696420412126,0
0,9,29,0.0039653216868427,0
0,9,30,-0.0027457653223785,0
0,9,31,-0.0135473899898812,0
0,10,0,-0.0162249555151694,0
0,10,1,0.0014217092392254,0
0,10,2,-0.0596013160047033,0
0,10,3,0.011016899923318,0
0,10,4,0.0252925132529751,0
0,10,5,0.0509293240486385,0
0,10,6,-0.0403529933628781,0
0,10,7,0.0097624545341685,0
0,10,8,0.0142347013940409,0
0,10,9,-0.0450128284653152,0
0,10,10,-0.0570171727484301,0
0,10,11,0.0845762857908192,0
0,10,12,-0.0275905281937796,0
0,10,13,0.0358570430255837,0
0,10,14,-0.0798331110275636,0
0,10,15,0.0170673921779029,0
0,10,16,0.0253495945948627,0
0,10,17,-0.1073587366685622,0
0,10,18,0.1031628124026311,0
0,10,19,0.0189916616938965,0
0,10,20,-0.068720134589312,0
0,10,21,-0.0230768016402189,0
0,10,22,-0.0485613301850069,0
0,10,23,-0.0748419719577326,0
0,10,24,0.0004136346009957,0
0,10,25,0.0202165613434399,0
0,10,26,0.0077131113227681,0
0,10,27,0.0226924911373176,0
0,10,28,-0.0484133528856476,0
0,10,29,0.0241192924785675,0
0,10,30,0.0302692559710844,0
0,10,31,-0.0050893434351746,0
0,11,0,0.0408455438050858,0
0,11,1,0.0448193529706593,0
0,11,2,0.0442066862085954,0
0,11,3,0.0948286187398028,0
0,11,4,-0.1664351132283799,0
0,11,5,0.0112547577601671,0
0,11,6,0.0585574214905169,0
0,11,7,-0.0331060313246911,0
0,11,8,-0.0241071856616259,0
0,11,9,0.037598944697111,0
0,11,10,-0.0130688452526568,0
0,11,11,-0.0217087088347871,0
0,11,12,-0.0588786837979224,0
0,11,13,0.0294896622121425,0
0,11,14,0.0357681656473289,0
0,11,15,0.0283675678283847,0
0,11,16,-0.0123273382965893,0
0,11,17,0.0476557718080539,0
0,11,18,-0.0820264786861904,0
0,11,19,-0.0381126126270745,0
0,11,20,0.084327128621797,0
0,11,21,0.0035912962578696,0
0,11,22,0.0121733610334984,0
0,11,23,0.0414787812918349,0
0,11,24,0.0379045138532196,0
0,11,25,-0.0414612237454827,0
0,11,26,-0.0382939209845258,0
0,11,27,0.0553304643509187,0
0,11,28,-0.0429344776373121,0
0,11,29,0.051200843175154,0
0,11,30,0.006676818027868,0
0,11,31,-0.0136695881802666,0
0,12,0,-0.0352029486216438,0
0,12,1,-0.0901380133959213,0
0,12,2,-0.0442093587699221,0
0,12,3,0.0562362449718623,0
0,12,4,0.0256634776708448,0
0,12,5,-0.0259607390884668,0
0,12,6,-0.0114709192013084,0
0,12,7,0.020518683068021,0
0,12,8,0.0009678117700793,0
0,12,9,-0.0056895467521951,0
0,12,10,0.015201507040367,0
0,12,11,-0.0269132147380879,0
0,12,12,0.0509289059475581,0
0,12,13,-0.097090283482037,0
0,12,14,0.0689269579120837,0
0,12,15,-0.0212453986924703,0
0,12,16,0.0136119061687263,0
0,12,17,-0.024327705485954,0
0,12,18,0.0220895642208369,0
0,12,19,-0.0108797434656555,0
0,12,20,-0.0368141784874653,0
0,12,21,-0.0062934313680562,0
0,12,22,0.0004537399169968,0
0,12,23,-0.0098991955241978,0
0,12,24,-0.0382628502644799,0
0,12,25,-0.0226044337756432,0
0,12,26,-0.0233308074890039,0
0,12,27,0.0181906206559629,0
0,12,28,0.0352373095853801,0
0,12,29,-0.0471497828945766,0
0,12,30,0.0014451877068877,0
0,12,31,0.0049123433503379,0
0,13,0,-0.0209374169018976,0
0,13,1,0.0594324039291118,0
0,13,2,0.1122116554874188,0
0,13,3,-0.1277566133517864,0
0,13,4,-0.0282997242149953,0
0,13,5,0.0209502126937277,0
0,13,6,-0.019265819873476,0
0,13,7,-0.0016017815254172,0
0,13,8,0.0179036607654556,0
0,13,9,-0.0482657693673396,0
0,13,10,0.0245475476662908,0
0,13,11,0.0090012825514662,0
0,13,12,-0.020689061911715,0
0,13,13,0.0349147686368891,0
0,13,14,-0.0639727801944951,0
0,13,15,0.0361143898835576,0
0,13,16,-0.005379780146083,0
0,13,17,-0.0316745672576219,0
0,13,18,-0.0567475854870633,0
0,13,19,-0.0029155738255217,0
0,13,20,-0.024230674592365,0
0,13,21,0.0329239272452799,0
0,13,22,-0.024543374304337,0
0,13,23,0.0033375225668457,0
0,13,24,0.017435315409493,0
0,13,25,-0.0406503362421508,0
0,13,26,0.0166293761427049,0
0,13,27,0.0583553257167048,0
0,13,28,-0.075835910573099,0
0,13,29,0.026882809894035,0
0,13,30,-0.030978928242233,0
0,13,31,-0.0289685477221248,0
0,14,0,0.0405519494497481,0
0,14,1,-0.1040147586994826,0
0,14,2,0.0092087140926655,0
0,14,3,0.0965710283429863,0
0,14,4,0.0435677895955124,0
0,14,5,-0.0003327998337203,0
0,14,6,-0.0250042247482924,0
0,14,7,-0.0281184675365846,0
0,14,8,0.0361326931400705,0
0,14,9,0.0877264777077195,0
0,14,10,-0.0670207109209091,0
0,14,11,0.0260067301325173,0
0,14,12,0.0267709497697872,0
0,14,13,0.0279197360741276,0
0,14,14,-0.0199292685558116,0
0,14,15,0.0471010215748763,0
0,14,16,-0.0559238617798714,0
0,14,17,0.0650325890674525,0
0,14,18,-0.0382045996766018,0
0,14,19,0.0822042256772161,0
0,14,20,-0.0436926918475404,0
0,14,21,0.0292622034133631,0
0,14,22,-0.0532212260120261,0
0,14,23,-0.0263074314446059,0
0,14,24,-0.0087679629378842,0
0,14,25,0.0246338964111796,0
0,14,26,0.0314524847696773,0
0,14,27,-0.0296757154229918,0
0,14,28,0.0972585003197092,0
0,14,29,-0.0414968550248442,0
0,14,30,0.06532272955749,0
0,14,31,-0.0230820749893012,0
0,15,0,-0.0114551501962252,0
0,15,1,-0.0079955601283587,0
0,15,2,0.0620599187806925,0
0,15,3,-0.0983285933606896,0
0,15,4,-0.0065933330923177,0
0,15,5,0.1358947516738387,0
0,15,6,-0.0789916492632083,0
0,15,7,-0.0188048351055662,0
0,15,8,0.0780131334436369,0
0,15,9,-0.0770018336608655,0
0,15,10,-0.0350064094334192,0
0,15,11,-0.0464191779488638,0
0,15,12,-0.0302707657719438,0
0,15,13,0.023629557675286,0
0,15,14,0.0131450915907791,0
0,15,15,-0.0628304173872384,0
0,15,16,0.0427161976916237,0
0,15,17,-0.0235680041057921,0
0,15,18,0.0927866357168589,0
0,15,19,-0.0386009106906815,0
0,15,20,0.0610070476886042,0
0,15,21,-0.0498534593211494,0
0,15,22,0.0139577767451546,0
0,15,23,0.0386915019959639,0
0,15,24,0.0535640204647771,0
0,15,25,0.015549645310088,0
0,15,26,-0.0978335361519142,0
0,15,27,-0.0530957260047988,0
0,15,28,0.0652549233675152,0
0,15,29,-0.0227556694386517,0
0,15,30,-0.0608888861826604,0
0,15,31,0.0647579670702636,0
0,16,0,0.0656252062218456,0
0,16,1,-0.0612122062269295,0
0,16,2,0.0882379098144769,0
0,16,3,-0.0463807327924528,0
0,16,4,-0.0215992530739754,0
0,16,5,-0.028466588559483,0
0,16,6,0.0801983890266657,0
0,16,7,-0.0543649655250846,0
0,16,8,-0.0415178341183017,0
0,16,9,-0.0027452363229349,0
0,16,10,0.0532740224874686,0
0,16,11,-0.0082649177366016,0
0,16,12,0.1734207480959047,0
0,16,13,-0.086381677579753,0
0,16,14,0.0462087758056619,0
0,16,15,0.0255152561399014,0
0,16,16,-0.0257524688171735,0
0,16,17,0.0307890958548988,0
0,16,18,-0.0242815297811902,0
0,16,19,0.0057856868589583,0
0,16,20,-0.0761403939175791,0
0,16,21,0.0062757878903176,0
0,16,22,0.012938971504125,0
0,16,23,-0.0236648421008811,0
0,16,24,0.0379435973858894,0
0,16,25,0.023539493335752,0
0,16,26,0.0740112818173077,0
0,16,27,0.0427907195176369,0
0,16,28,-0.1260725414029124,0
0,16,29,0.0320366911434273,0
0,16,30,-0.0186342836211876,0
0,16,31,0.0484832964080115,0
0,17,0,0.0046006808628755,0
0,17,1,0.0215893687066632,0
0,17,2,-0.0036371243960302,0
0,17,3,0.0439855604069139,0
0,17,4,0.0808255698196849,0
0,17,5,-0.0549943919301656,0
0,17,6,-0.0346919165121271,0
0,17,7,0.0036318209808325,0
0,17,8,0.0315846297122535,0
0,17,9,0.070713312136021,0
0,17,10,-0.0427801241961314,0
0,17,11,-0.0319605331494621,0
0,17,12,-0.0375131832908484,0
0,17,13,0.0946525461371008,0
0,17,14,-0.0782619455946458,0
0,17,15,-0.0070396076309648,0
0,17,16,0.0047403378418331,0
0,17,17,0.0248963707745288,0
0,17,18,-0.0101622161260037,0
0,17,19,-0.0182891484988816,0
0,17,20,0.047682962299584,0
0,17,21,-0.0409860741437062,0
