distance_bin_center,correlation_value
0.02656124997058685,0.0
0.07968374991176055,nan
0.13280624985293427,nan
0.18592874979410795,nan
0.23905124973528163,nan
0.2921737496764554,nan
0.34529624961762906,nan
0.39841874955880274,nan
0.4515412494999764,nan
0.5046637494411501,nan
0.5577862493823238,nan
0.6109087493234975,nan
0.6640312492646713,nan
0.717153749205845,nan
0.7702762491470186,nan
0.8233987490881923,nan
0.876521249029366,nan
0.9296437489705397,nan
0.9827662489117134,0.017302429550798873
1.0358887488528872,nan
1.0890112487940606,nan
1.1421337487352345,nan
1.195256248676408,nan
1.248378748617582,nan
1.3015012485587558,nan
1.3546237484999293,nan
1.4077462484411032,0.013490994941873842
1.4608687483822766,nan
1.5139912483234506,nan
1.567113748264624,nan
1.620236248205798,nan
1.6733587481469714,nan
1.7264812480881453,0.011421484782221497
1.7796037480293188,nan
1.8327262479704927,nan
1.8858487479116661,nan
1.93897124785284,nan
1.9920937477940135,0.012374682907897328
2.0452162477351874,nan
2.098338747676361,nan
2.1514612476175348,nan
2.2045837475587087,nan
2.257706247499882,0.01265313070298675
2.3108287474410556,nan
2.3639512473822295,nan
2.4170737473234034,nan
2.470196247264577,0.011910216558965167
2.523318747205751,nan
2.5764412471469242,nan
2.629563747088098,nan
2.682686247029272,nan
2.7358087469704455,nan
2.788931246911619,nan
2.842053746852793,0.01089228735589123
2.895176246793967,nan
2.9482987467351403,nan
3.0014212466763137,0.01373494384074974
3.0545437466174876,nan
3.1076662465586615,nan
3.160788746499835,0.011598053291880297
3.2139112464410085,nan
3.2670337463821824,nan
3.3201562463233563,0.012559205295424378
3.3732787462645297,nan
3.4264012462057036,nan
3.479523746146877,0.012449588575129277
3.532646246088051,nan
3.585768746029225,0.011733967763807047
3.6388912459703984,nan
3.692013745911572,nan
3.7451362458527457,0.011474328773731533
3.7982587457939196,nan
3.851381245735093,nan
3.9045037456762666,nan
3.9576262456174405,nan
4.010748745558614,0.012301181055414443
4.063871245499788,nan
4.116993745440961,0.012568609958201827
4.170116245382135,nan
4.223238745323309,0.01182324165251898
4.276361245264482,nan
4.329483745205657,nan
4.38260624514683,0.013426078648677425
4.435728745088004,nan
4.488851245029178,0.011416895392867082
4.541973744970351,nan
4.595096244911526,0.01236424510020841
4.648218744852699,nan
4.701341244793872,0.011548434393050944
4.754463744735046,nan
4.807586244676219,nan
4.860708744617393,nan
4.913831244558567,0.011759493696119823
4.96695374449974,nan
5.020076244440915,0.012079661017439507
5.073198744382088,0.012584392220716912
5.126321244323262,nan
5.179443744264436,0.012702671351392693
5.232566244205609,nan
5.285688744146784,nan
5.338811244087957,nan
5.39193374402913,0.013018039272727806
5.4450562439703045,nan
5.4981787439114775,0.011596711861043316
5.5513012438526514,nan
5.604423743793825,nan
5.657546243734998,0.012815634714850196
5.710668743676173,nan
5.763791243617346,0.013310534281308985
5.816913743558519,0.01333231415651229
5.870036243499694,nan
5.923158743440867,0.01276385206468724
5.976281243382042,0.012922149165830414
6.029403743323215,nan
6.082526243264388,0.012796321161073206
6.135648743205563,nan
6.188771243146736,0.013069817378259069
6.24189374308791,nan
6.2950162430290835,nan
6.3481387429702565,0.011473951527048528
6.401261242911431,0.012007093489037274
6.454383742852604,0.01204786602664281
6.507506242793777,nan
6.560628742734952,0.013057596592151978
6.613751242676125,0.012163595065670529
6.666873742617299,nan
6.719996242558473,0.011777529055586197
6.773118742499646,0.011919050225168695
6.826241242440821,nan
6.879363742381994,nan
6.932486242323168,0.012160807039108879
6.985608742264342,0.011886706684925256
7.038731242205515,nan
7.091853742146689,0.012812454975530577
7.144976242087862,0.011699458072649037
7.198098742029035,0.01204491760348198
7.25122124197021,nan
7.304343741911383,0.011904905795179171
7.357466241852557,0.012430070001624077
7.410588741793731,nan
7.463711241734904,0.01153966556258057
7.516833741676079,nan
7.569956241617252,0.011122734578637154
7.623078741558425,0.013240089483970508
7.6762012414996,0.011954666501340272
7.729323741440773,nan
7.7824462413819475,nan
7.8355687413231205,0.012608199544584359
7.8886912412642936,0.012389898511217693
7.941813741205468,nan
7.994936241146641,0.016718257100365896
8.048058741087814,0.012633595559622235
8.10118124102899,0.012320187581423747
8.154303740970164,nan
8.207426240911335,0.013071524966349325
8.26054874085251,0.013420982846903675
8.313671240793685,0.012636409606846989
8.366793740734856,0.012716074192495432
8.41991624067603,nan
8.473038740617206,0.011520524821625439
8.526161240558379,0.012658306900073708
8.579283740499552,0.01253379739322167
8.632406240440726,nan
8.6855287403819,0.01259102769558919
8.738651240323072,0.01313959008884169
8.791773740264247,0.011618682238760968
8.844896240205422,0.011998607209775148
8.898018740146593,nan
8.951141240087768,0.013163455131561941
9.004263740028943,0.012672202700611986
9.057386239970114,0.012507780344666139
9.110508739911289,0.011988938797924585
9.163631239852464,0.011888685514029428
9.216753739793637,0.01213433371161077
9.26987623973481,0.012253768358241816
9.322998739675985,nan
9.376121239617158,0.012258387092504448
9.42924373955833,0.012140982610502038
9.482366239499505,0.011919173372660512
9.53548873944068,0.013055408619667764
9.588611239381851,nan
9.641733739323026,0.0132376403581714
9.694856239264201,0.012326545510756723
9.747978739205372,nan
9.801101239146547,0.011593571896808038
9.854223739087722,0.012069939876481157
9.907346239028895,0.0126023924570122
9.960468738970068,0.01189627153807907
10.013591238911243,0.013060548481751505
10.066713738852416,0.012484303664231472
10.119836238793589,0.011999734679645192
10.172958738734764,0.012615378141038263
10.226081238675938,0.011809890113853473
10.27920373861711,0.013076131187383724
10.332326238558284,0.011784120017651941
10.38544873849946,0.012893983462753656
10.43857123844063,0.011973549395773428
10.491693738381805,0.012272696740622549
10.54481623832298,nan
10.597938738264153,nan
10.651061238205326,0.01202942588732695
10.7041837381465,0.011219475147055031
10.757306238087674,0.012320080948352205
10.810428738028847,0.011820002823397232
10.863551237970022,0.01184852151617243
10.916673737911195,nan
10.969796237852368,0.012446581261756793
11.022918737793542,0.013321783161438738
11.076041237734717,0.01295903313668715
11.129163737675889,nan
11.182286237617063,0.012807412279879712
11.235408737558238,0.012926476861391804
11.288531237499411,0.013498003732520178
11.341653737440584,0.013484577759991678
11.394776237381759,0.014121082893221202
11.447898737322932,0.012806571322326314
11.501021237264105,0.01337172192428634
11.55414373720528,0.012325516327772908
11.607266237146453,nan
11.660388737087626,0.013122503805196561
11.7135112370288,0.012278882520471697
11.766633736969975,0.012101102872366463
11.819756236911147,0.012433297360391114
11.872878736852321,0.012944398721261121
11.926001236793496,0.012255027528454114
11.97912373673467,0.015364111368812704
12.032246236675842,0.011962438825855577
12.085368736617017,0.011935702834699474
12.13849123655819,0.01278729976945624
12.191613736499363,0.012849825618391512
12.244736236440538,0.01283868518643217
12.297858736381711,nan
12.350981236322884,0.012966834892528402
12.404103736264059,0.01262623104097927
12.457226236205234,0.012121629513140829
12.510348736146405,0.012485079990933947
12.56347123608758,0.01162310116408704
12.616593736028754,nan
12.669716235969926,0.012324811630251151
12.7228387359111,0.01251999239932644
12.775961235852275,0.012970326451143339
12.829083735793448,0.012945292261192875
12.882206235734621,0.012159517372043705
12.935328735675796,0.012163439528132685
12.988451235616969,0.011945447387040413
13.041573735558142,0.011685235257489372
13.094696235499317,0.012835846094181888
13.147818735440492,0.011856944856576911
13.200941235381663,0.012289360374663738
13.254063735322838,0.012472672059659342
13.307186235264012,0.011776166176963873
13.360308735205184,0.012124176929636594
13.413431235146358,0.011727957584665185
13.466553735087533,0.013157833911658699
13.519676235028706,nan
13.57279873496988,0.011851281082955627
13.625921234911054,0.012272365225597607
13.679043734852227,0.011709368009042414
13.7321662347934,0.011747521131851077
13.785288734734575,0.012942994093518751
13.83841123467575,0.012617877597609793
13.891533734616921,0.013016868121095801
13.944656234558096,0.012558245255411877
13.99777873449927,0.011826414294195314
14.050901234440442,0.012368833134557783
14.104023734381617,nan
14.157146234322791,0.012373500109487628
14.210268734263964,0.013124934386666879
14.263391234205137,0.012312258654434223
14.316513734146312,0.011832775802756514
14.369636234087485,0.012523401077720427
14.422758734028658,0.012687209721435666
14.475881233969833,0.012665212477416426
14.529003733911008,0.012145982870509787
14.582126233852179,0.012927578946430825
14.635248733793354,0.013092602413856652
14.688371233734529,0.0123910525311795
14.7414937336757,0.011736842219919892
14.794616233616875,0.01242750670929291
14.84773873355805,0.012387684992631607
14.900861233499223,0.012345817579849289
14.953983733440396,0.012538975029277567
15.00710623338157,0.013187260302239562
15.060228733322743,0.011963391846258477
15.113351233263916,0.012841745856272067
15.166473733205091,0.01256771592612503
15.219596233146264,0.01183481297800756
15.272718733087437,0.012186184892595648
15.325841233028612,0.012593190059944468
15.378963732969787,0.012378570637182208
15.432086232910958,0.012238465311958357
15.485208732852133,nan
15.538331232793308,0.012593208522201756
15.59145373273448,0.011960633750121475
15.644576232675654,0.013031844807329322
15.697698732616828,0.012624183104522596
15.750821232558001,0.012477356336532873
15.803943732499175,0.01239653505005906
15.85706623244035,0.012707236764402307
15.910188732381522,0.014641320375892818
15.963311232322695,0.011723548008032283
16.01643373226387,0.012235341386764104
16.069556232205045,0.012515780862617844
16.122678732146216,0.01299072494304975
16.17580123208739,0.012405388417966205
16.228923732028566,0.012559648690216293
16.282046231969737,0.012384043544897548
16.335168731910912,0.012450387021383812
16.388291231852087,0.012707706220189581
16.44141373179326,0.013261061204252945
16.494536231734433,0.01070941653502521
16.547658731675607,0.012875627339664714
16.60078123161678,0.012674111175261219
16.653903731557953,0.013007977988692321
16.70702623149913,0.010515587400648044
16.760148731440303,0.012271290451881963
16.813271231381474,0.012480926848429238
16.86639373132265,0.013447956238571653
16.919516231263824,0.012584570059039561
16.972638731204995,0.013522182253774752
17.02576123114617,0.012719026137634981
17.078883731087345,0.012013926621250707
17.13200623102852,0.012956737285589458
17.18512873096969,0.013186674903110793
17.238251230910866,0.012381729335739318
17.291373730852037,0.012845854994239682
17.34449623079321,0.012924437309397296
17.397618730734386,0.01328531226242772
17.45074123067556,0.012626958345870954
17.503863730616732,0.012811183664277113
17.556986230557907,0.012416539617742526
17.610108730499082,0.012531720326113167
17.663231230440253,0.013248809170906371
17.716353730381428,0.012729343924841255
17.769476230322603,0.012985213531629384
17.822598730263778,0.013347831095584954
17.87572123020495,0.015569358860519907
17.928843730146124,0.01284961128819159
17.981966230087295,0.012813172901647966
18.03508873002847,0.0133531718061377
18.088211229969644,0.014303887765909191
18.14133372991082,0.012488702225980529
18.19445622985199,0.012800993982578475
18.247578729793165,0.012981871956555294
18.30070122973434,0.01300717967882956
18.35382372967551,0.012602904505852008
18.406946229616686,0.012899309375264085
18.46006872955786,0.012620843832415492
18.513191229499036,0.012665138077028272
18.566313729440207,0.012537242946458717
18.61943622938138,0.012227785025648287
18.672558729322553,0.013774042798097751
18.725681229263728,0.012311504021935532
18.778803729204903,0.012683148243205458
18.831926229146077,0.012446671262910648
18.88504872908725,0.012564266229723592
18.938171229028423,0.012720980622827246
18.991293728969598,0.012454975960383478
19.04441622891077,0.012542986444631931
19.097538728851944,0.012591584680409633
19.15066122879312,0.012777056075980267
19.203783728734294,0.0124154896153641
19.256906228675465,0.012773907411224826
19.31002872861664,0.012492632385420518
19.36315122855781,0.013431608960347816
19.416273728498986,0.012627086425046181
19.46939622844016,0.012819066059115414
19.522518728381336,0.012684197956102192
19.575641228322507,0.01400478227510309
19.62876372826368,0.01313833230534208
19.681886228204856,0.013400074240927264
19.735008728146028,0.012493695523272369
19.788131228087202,0.012749961604056535
19.841253728028377,0.012845206001736378
19.894376227969552,0.012364612567974576
19.947498727910723,0.012768034304314776
20.000621227851898,0.012286110687271068
20.05374372779307,0.01341853341501232
20.106866227734244,0.01295250179964501
20.15998872767542,0.012873489534330073
20.213111227616594,0.013088952811005642
20.266233727557765,0.01266740539795034
20.31935622749894,0.012971641903047837
20.372478727440114,0.012308887855187505
20.425601227381286,0.012661593661483138
20.47872372732246,0.012912786217927578
20.531846227263635,0.012556849040238285
20.58496872720481,0.012736416289340786
20.63809122714598,0.013377899692801124
20.691213727087156,0.013226292375686694
20.744336227028327,0.013105063483159717
20.797458726969502,0.012991372324211312
20.850581226910677,0.012961513657635704
20.90370372685185,0.013578407922087983
20.956826226793023,0.012719835146122727
21.009948726734198,0.013472489585149756
21.06307122667537,0.012891671243642789
21.116193726616544,0.013436154820751896
21.16931622655772,0.01298672372030714
21.222438726498893,0.012723212687289029
21.275561226440068,0.01294331136000487
21.32868372638124,0.012668891721800437
21.381806226322414,0.012936189922158893
21.434928726263585,0.012890104079365541
21.48805122620476,0.013070143147954828
21.541173726145935,0.013663790501392546
21.59429622608711,0.012503939343739898
21.64741872602828,0.012768953600881627
21.700541225969456,0.012970565545841277
21.753663725910627,0.012948660490298063
21.806786225851802,0.01269772910657955
21.859908725792977,0.013224406195092063
21.91303122573415,0.012955498352223708
21.966153725675326,0.013123494215324369
22.019276225616498,0.013223246152624058
