x,y,z,entropy,laplacian
0,0,0,0.40810332619054324,-0.07578337938758062
0,0,1,0.37389816834154327,0.06384854472909773
0,0,2,0.4241138198077568,-0.2056283474415923
0,0,3,0.36265395241758536,0.11023409512859428
0,0,4,0.4048048964421749,-0.11790502995163421
0,0,5,0.3771145381378256,0.0353239477090066
0,0,6,0.3591014672366898,0.11374281142797349
0,0,7,0.4179107744945475,-0.1576808807522445
0,0,8,0.40628922154175584,-0.07584947017385568
0,0,9,0.3736923855371275,0.004556373055945917
0,0,10,0.35903216499694873,-0.03629068688246884
0,0,11,0.3265196277033711,0.20714821648275272
0,0,12,0.3911361430521398,-0.14606925553933836
0,0,13,0.39917761019318576,-0.052822022645811595
0,0,14,0.35115066483997687,0.07403664941044696
0,0,15,0.3487669015993612,0.014664370316653574
0,0,16,0.3254936486377662,0.1322197507096421
0,0,17,0.3356019428853625,0.12365606611100977
0,0,18,0.3865316718216562,-0.09950337463441983
0,0,19,0.3610937055333033,-0.0021390008281525486
0,0,20,0.3763889983988358,0.03104542860308035
0,0,21,0.41053664994710826,-0.14709253674701528
0,0,22,0.3558123424363314,0.18798494205136196
0,0,23,0.43821731018858245,-0.2914542213051803
0,0,24,0.35502440464326646,0.12769541740358537
0,0,25,0.36235161920039727,0.04487821736866193
0,0,26,0.3656636837466234,-0.020348199285932678
0,0,27,0.3354663888582029,0.19125876444021883
0,0,28,0.3632980789366187,-0.038899929494099705
0,0,29,0.34406057438831733,0.0356877831085296
0,0,30,0.3232001278556269,0.1866021717485411
0,0,31,0.37448608063596767,-0.038436639962374564
0,1,0,0.32899086452180987,0.2046514994125046
0,1,1,0.360602658492935,0.044552974119092426
0,1,2,0.3875611183574606,-0.07829187662478909
0,1,3,0.3547233934880589,0.1113330065848619
0,1,4,0.3905660307672681,-0.046729774471262475
0,1,5,0.3893231314671811,-0.050410905974715536
0,1,6,0.36069068228772716,0.07904210840356996
0,1,7,0.3880377796383613,-0.021894983560154513
0,1,8,0.3904217361726165,-0.05800185803205138
0,1,9,0.366025658322053,0.06441138865297513
0,1,10,0.3657879956096441,0.035523426286624415
0,1,11,0.38292685331191334,-0.12170493656357961
0,1,12,0.36229024486430084,0.1127510256316413
0,1,13,0.400950127062765,-0.12242154505497593
0,1,14,0.3689929481868323,0.026638262056456252
0,1,15,0.3879172942993181,-0.0895990493039529
0,1,16,0.37398730377891415,-0.03407001812496979
0,1,17,0.386268124955101,-0.12094422736680976
0,1,18,0.36646944796603176,-0.022518724784741595
0,1,19,0.3089761578255207,0.3397907430426341
0,1,20,0.3926231116777632,-0.10262841998650907
0,1,21,0.38414830872441064,-0.008822793116969985
0,1,22,0.37054104423798273,0.08829678331799196
0,1,23,0.390577086554175,0.0005486541137131873
0,1,24,0.35801270980513855,0.061433942908557526
0,1,25,0.36275159339454627,0.04971538437037082
0,1,26,0.3863587567253845,-0.051859076725487396
0,1,27,0.4078958017815265,-0.20629811798317643
0,1,28,0.38627300110425056,-0.07935422140427129
0,1,29,0.34729960086852496,0.10449706019794847
0,1,30,0.38748553172003414,-0.07334314465342828
0,1,31,0.42330482487013,-0.24678819227846693
0,2,0,0.3905787746017245,-0.09054361824799306
0,2,1,0.38809557009084383,-0.08088500724090997
0,2,2,0.3450593209839641,0.16120919208932194
0,2,3,0.3627873364436618,-0.00501048320696218
0,2,4,0.40042080036178984,-0.11327809333886663
0,2,5,0.3903634307850041,-0.06001120724407283
0,2,6,0.3678538358051541,-0.008668689078890957
0,2,7,0.3778575927252874,-0.03067009637910023
0,2,8,0.33737562532729365,0.2438446141478563
0,2,9,0.39066106747252444,-0.07643330177032492
0,2,10,0.367480332747152,-0.006879497414921332
0,2,11,0.357065393352897,0.15711676437656363
0,2,12,0.37395534560373067,-0.024898636130561425
0,2,13,0.382790701983832,-0.024630284296085048
0,2,14,0.35737596501948166,0.11221347341912469
0,2,15,0.38360635405859833,-0.03585537917618353
0,2,16,0.3745881915810761,-0.0077271350093406355
0,2,17,0.37131135295933904,0.021053770088909296
0,2,18,0.34471256000621775,0.14345231527270452
0,2,19,0.3921711902739445,-0.10518848436009409
0,2,20,0.42189028644160326,-0.19962510013692558
0,2,21,0.35356863430109986,0.18018475789686272
0,2,22,0.4254267924410179,-0.28700711341469276
0,2,23,0.383718716538634,0.028826793380529958
0,2,24,0.3703208308478927,-0.014563312523157235
0,2,25,0.3728331804470951,-0.020975949183452247
0,2,26,0.37433406327197133,0.025315233742301713
0,2,27,0.366612221056024,0.08795685622824734
0,2,28,0.36858024861532335,0.0035070065140285767
0,2,29,0.3445261953116905,0.1355193320781749
0,2,30,0.3975750780552524,-0.2073105747902999
0,2,31,0.3135878912783608,0.33321765202972187
0,3,0,0.34962631554584545,0.1142197092160635
0,3,1,0.38726364939531865,-0.07278817446000652
0,3,2,0.3710910915468728,-0.03748282365346767
0,3,3,0.34436060737692475,0.15128470784091985
0,3,4,0.38264754084021135,-0.09574281941572549
0,3,5,0.3616116193767787,0.07542771600227138
0,3,6,0.3213743638146795,0.25431063898109096
0,3,7,0.3896841317806587,-0.11227939591631775
0,3,8,0.3941143411322261,-0.06825759817479371
0,3,9,0.41975769607637015,-0.20718453468512577
0,3,10,0.34779437022020887,0.1881759611221525
0,3,11,0.40756071084006285,-0.20635098216268788
0,3,12,0.38226247345913933,-0.0822156440571522
0,3,13,0.3650604880821753,0.0876836155382148
0,3,14,0.3875052731809978,-0.13166591903498892
0,3,15,0.3811260864416143,-0.008304134178245715
0,3,16,0.3655987154493302,0.08577797794547637
0,3,17,0.3876265919854436,-0.12081078999235495
0,3,18,0.35453630172014183,0.10681252932454477
0,3,19,0.4016288034481879,-0.08812312794124422
0,3,20,0.3865518727882328,-0.003545493241668085
0,3,21,0.3487942632598424,0.09547298437384133
0,3,22,0.3556302359131631,0.085720746044742
0,3,23,0.37230201635786137,0.009397512636525107
0,3,24,0.34167867219084935,0.1598289700711426
0,3,25,0.36751990719169897,0.03974455007279487
0,3,26,0.39946940783173523,-0.1398719644963642
0,3,27,0.3952405077068354,-0.08655372770005032
0,3,28,0.3676976200254132,0.02775072179917326
0,3,29,0.36647579220502574,0.013653750417974342
0,3,30,0.36133747795487675,0.07825556788566757
0,3,31,0.35623843867484756,-0.08493855458124888
0,4,0,0.3767854806465767,-0.03616113042529312
0,4,1,0.3685806169676646,0.03413925071141022
0,4,2,0.3768539518395112,0.005809834150287241
0,4,3,0.38398941799671704,-0.0792522134112259
0,4,4,0.36026121892963425,0.13249657112004476
0,4,5,0.40073104203903076,-0.16337808715102176
0,4,6,0.37346035041476355,-0.04312963384576651
